lat,lon,number
51.52743,3.4402358,1
51.5278352,5.4864316,2
51.5279339,5.4866624,2
51.5280444,3.4425734,1
51.5281953,5.0808609,1
51.5282649,4.2853966,2
51.5283331,4.4992477,3
51.5286658,3.4399378,1
51.529253,4.5558529,2
51.5292613,4.2096944,2
51.5299309,3.4408638,1
51.5299619,3.442722,1
51.5300332,5.9813341,2
51.5300654,4.4709665,4
51.5305253,3.4436204,1
51.5306489,5.9857377,1
51.5311618,4.4595443,1
51.5311723,3.4441405,1
51.5312119,4.7118996,2
51.5312835,4.2814031,1
51.5313105,5.6298489,1
51.5314117,4.4570602,1
51.5317756,4.4576005,2
51.5317889,4.2882802,1
51.5318739,3.8205773,2
51.5319745,3.4383257,1
51.5320767,4.4775846,1
51.532092,5.0376422,1
51.5323838,4.5436747,2
51.5325906,4.5574924,1
51.5326744,4.4609835,1
51.532927,4.4475888,2
51.5329479,6.1071499,2
51.533278,3.4420899,1
51.5334551,4.2819412,1
51.533502,4.4678849,1
51.5336355,4.4873398,1
51.533822,3.5638791,2
51.5338885,4.2211054,1
51.5346757,4.6003194,1
51.5348492,5.6312081,1
51.5350688,5.6293357,2
51.5353147,5.9568576,1
51.5355001,5.9949829,1
51.5355381,4.4593685,2
51.5358543,4.453928,1
51.5359714,4.2695847,2
51.5367494,4.5932784,2
51.5368889,5.985402,4
51.5370768,4.2217155,2
51.5374263,4.4549047,1
51.5376485,5.9648434,1
51.5377765,4.4811462,2
51.5378681,4.4595948,2
51.5381762,5.6513044,2
51.5382404,5.1041436,1
51.5385921,4.9264889,1
51.5389072,5.1824652,1
51.5398,5.0914637,4
51.5399659,4.5017448,4
51.5401738,5.0935225,4
51.5404585,4.3557658,2
51.5407592,4.4949398,4
51.5408738,5.7083013,1
51.5414809,4.2144521,1
51.5414822,4.2119005,2
51.5416095,4.2120413,2
51.541664,6.0869625,3
51.5419276,4.5828375,1
51.5431116,4.9352367,1
51.5434717,4.5890956,1
51.5440143,5.0357341,1
51.5440781,4.9318248,1
51.5440859,4.9338286,2
51.5442896,5.171485,2
51.5447943,5.1927316,1
51.545452,4.940778,5
51.5458405,4.071735,1
51.5465123,5.0445521,1
51.5467643,5.0768433,1
51.54717,5.0947604,2
51.5476673,4.9394875,1
51.5477373,4.9366755,4
51.5481257,4.6141723,2
51.5483528,5.0968433,2
51.5484156,4.9354145,2
51.5486888,5.1836178,2
51.5486958,5.6873076,3
51.5491166,4.078489,4
51.5492419,5.0965492,1
51.5492965,4.1052596,1
51.549353,5.0603321,1
51.5500835,5.4847358,1
51.5501217,5.0889888,1
51.5501993,4.8024935,1
51.5503623,5.0952589,1
51.5504741,4.0793007,2
51.5506821,4.5432196,1
51.5508526,4.9450935,1
51.5510298,5.8127446,2
51.5510487,5.7017843,1
51.5510709,4.9434045,4
51.5516468,5.0878253,2
51.551742,5.6979827,1
51.5518075,5.0417727,2
51.5522353,5.0790696,1
51.5522411,4.8674657,1
51.5523177,5.0900846,1
51.5527734,5.7022,1
51.5527968,5.0875871,1
51.5529598,4.5858576,1
51.5537915,5.6841547,2
51.5537948,5.073998,1
51.5538451,5.7008875,1
51.5538776,5.0747039,1
51.554835,5.55811,1
51.5550035,5.0496645,1
51.5551168,5.0879467,1
51.5559014,5.6886097,3
51.5559659,5.6879757,1
51.5573656,5.095733,2
51.5576103,5.1076135,1
51.5576286,5.0757309,1
51.5577111,5.6943465,1
51.5578133,5.1098185,1
51.5581674,5.6985747,1
51.5586914,5.6801491,1
51.5587236,5.6780439,1
51.5588068,5.0563129,1
51.5588967,5.0726073,2
51.5589217,4.590122,1
51.5591241,5.0838249,1
51.5594473,5.6833986,1
51.5594986,5.0530488,1
51.560118,5.6917093,1
51.5603196,5.0803991,3
51.5609522,4.4361205,8
51.5614107,5.1068402,1
51.5615313,5.7142159,2
51.5620598,5.1002312,1
51.5622293,5.0924714,1
51.5623502,3.4921825,1
51.5623931,4.6323463,2
51.5624812,4.6503867,2
51.5626339,5.0685434,1
51.5628408,5.1072208,1
51.5628504,5.1000676,1
51.5629169,5.1052445,1
51.5630107,3.503565,3
51.5632021,5.3746834,2
51.5632075,3.4957097,1
51.5632197,5.0791681,5
51.5635173,5.1007845,1
51.5635894,5.0565377,2
51.5637901,4.648404,1
51.5638828,5.055425,1
51.5639892,4.6317429,1
51.5641426,5.1797988,2
51.5643034,5.0776897,1
51.5643372,5.4635228,1
51.5643442,4.2878529,3
51.5646302,3.5014061,1
51.5647644,4.608769,4
51.5648597,4.6427329,1
51.5651972,4.653458,2
51.5653142,5.3729233,1
51.5658993,4.5417972,2
51.5660612,3.5529046,1
51.566254,5.4600213,1
51.5664043,4.7706407,3
51.567115,4.6411671,1
51.5671827,5.1150113,3
51.5673339,5.9510719,1
51.5673981,5.4697298,2
51.5674247,4.4099931,4
51.5678189,4.4087586,5
51.5678928,5.4692836,1
51.5680056,3.546767,1
51.5680374,5.3704416,1
51.5680572,5.093775,1
51.5685843,4.7766835,2
51.569452,5.9498722,1
51.5695843,5.3790664,1
51.5696133,4.7472157,1
51.5696655,4.5172634,5
51.5697148,4.7832024,1
51.5697197,5.9446684,1
51.5697222,4.9752433,2
51.5698356,4.7892157,3
51.5700861,4.6376997,4
51.5701322,5.3739603,3
51.570261,4.6439714,3
51.570465,5.3757343,3
51.5706336,5.081945,1
51.5706821,4.7842714,1
51.5709322,5.0896599,1
51.5710905,4.7885212,1
51.5712214,5.465222,1
51.5713185,6.007334,1
51.5714171,5.3702384,2
51.5716275,4.7810854,1
51.5716313,5.0960165,2
51.571767,4.6575927,4
51.5718465,4.7975556,1
51.5718697,4.9986494,1
51.5721308,5.0605432,2
51.5721984,5.0927673,1
51.572411,4.744349,1
51.5724584,5.0960833,1
51.5727694,5.4466024,3
51.5727917,5.3662134,2
51.5727966,5.0481042,2
51.5732136,4.7732602,1
51.5734194,4.6304752,5
51.5734846,5.1814295,2
51.5736533,5.9416153,1
51.5737518,5.3160572,1
51.5737996,5.0792839,2
51.5741067,4.9798052,3
51.5741218,4.9764296,2
51.5741437,4.3141022,1
51.5747603,5.9525779,4
51.5750995,5.4588671,1
51.57514,4.9720494,1
51.5752324,4.3112778,3
51.5755341,5.08259,1
51.5759113,3.6144348,1
51.5762748,4.6440172,1
51.5764864,4.7996737,1
51.5765313,5.1916725,1
51.576586,5.1920762,3
51.5766602,5.0835346,3
51.5767624,5.1747065,1
51.5768504,3.6117431,7
51.5771585,4.9811483,2
51.5771666,4.401156,2
51.5777527,4.781826,1
51.5777644,4.9980796,1
51.5777786,5.1958075,1
51.5779954,5.1389521,1
51.5780229,5.1709065,3
51.5783121,4.6577761,4
51.5784241,4.7297071,2
51.5786208,5.1996703,1
51.5791624,4.9758357,2
51.5792301,4.7619401,1
51.5793374,4.7928704,1
51.579517,5.1318024,2
51.5796622,5.0766184,1
51.5798756,4.6490945,1
51.5803473,5.0773784,1
51.5804829,5.0845334,4
51.5806014,5.0221345,1
51.5814053,5.3428947,2
51.581503,4.7684735,2
51.5816329,5.1418754,1
51.5816849,4.7621083,2
51.5817669,4.7343478,2
51.5817742,4.5735178,4
51.5825201,4.7772896,2
51.5834943,5.0131224,1
51.5835399,4.650016,1
51.583632,4.1730469,2
51.583667,3.6255323,3
51.5837163,4.7774034,2
51.5839171,4.7593072,2
51.5842549,4.4543324,1
51.5842809,4.6364985,2
51.5843177,5.3431372,1
51.5843409,5.334206,1
51.5844176,5.0151492,1
51.5845151,5.1772096,2
51.5846461,4.6529704,2
51.5847876,4.9804885,1
51.5848631,4.7464524,1
51.5850417,4.9890424,2
51.5852816,5.349254,1
51.5854816,5.2012147,1
51.5855022,5.5875594,4
51.5856305,5.3444633,2
51.5857847,5.348662,1
51.5862853,4.5219952,2
51.5865709,4.7580152,6
51.5868247,5.3412157,2
51.5869688,4.8293494,3
51.5870385,4.6361932,1
51.5871934,4.9150437,3
51.5872661,5.5863407,1
51.5872998,4.6547168,1
51.5873255,4.9302078,1
51.5873883,5.0924091,2
51.5877776,4.7719521,2
51.5881748,4.9774856,1
51.5882496,4.9808904,1
51.5882955,5.5888415,1
51.5883144,5.3041155,2
51.5884566,5.315255,1
51.5887005,4.7748112,2
51.588809,4.2134455,1
51.5888321,5.001621,3
51.5888401,4.5419183,2
51.5889866,4.5262728,2
51.5890255,4.7854707,4
51.5894332,4.6509015,2
51.5894661,4.7682783,4
51.5894759,5.3401307,2
51.5896938,4.8002531,1
51.5897343,4.8011472,1
51.5900062,4.7467117,1
51.5901737,4.7712125,1
51.5903157,5.3128277,2
51.5906238,5.31681,2
51.5907303,4.9228716,1
51.5907504,4.769776,2
51.590769,4.7432231,1
51.5910147,5.0011118,2
51.5910501,4.6636901,1
51.5911812,4.8174643,1
51.5911996,5.3351215,2
51.591222,4.9132412,2
51.591632,4.2197658,3
51.591688,5.3424662,5
51.5919121,5.3408209,1
51.5920321,4.7690803,4
51.5920976,4.9889805,1
51.5922836,4.7845328,1
51.5923353,5.3233157,1
51.5923756,4.6614465,1
51.5924384,4.9861058,2
51.5924431,4.3305837,1
51.592459,5.3374002,2
51.5925957,4.4575813,2
51.5926662,5.0086309,1
51.5926759,4.7962459,1
51.5929585,5.6190379,2
51.59302,4.6595602,1
51.593744,4.9841604,5
51.5937939,4.6625928,4
51.5938707,4.7890288,2
51.5939291,4.9091865,2
51.5940448,6.006851,2
51.5941373,4.7937157,2
51.5941387,6.0026959,2
51.5942872,4.78263,1
51.5944178,4.720643,1
51.5945257,4.7050547,1
51.5945293,6.0103933,1
51.5945992,4.7891058,32
51.5946754,4.7881956,2
51.5948106,4.4569009,2
51.5950123,4.814169,1
51.5950695,4.9268249,1
51.5950925,6.0058983,1
51.5957981,4.9292565,4
51.5959859,4.9826252,2
51.5961648,4.9823782,2
51.5963092,5.2361396,2
51.5963242,4.9168538,4
51.5970081,4.7717548,1
51.5971778,4.7732679,1
51.5977173,4.7715864,1
51.5979133,5.6710645,2
51.5979517,5.6025956,3
51.5979594,5.318444,2
51.5986242,5.3177213,2
51.5986968,4.7871033,1
51.5989285,5.671244,1
51.5991981,3.846127,1
51.5994591,5.3160603,1
51.5994639,5.6765156,2
51.5995724,5.6059374,2
51.6000907,4.7750904,2
51.6000976,4.7815855,1
51.6002081,5.597468,1
51.600818,5.3188005,1
51.6008702,5.3158415,1
51.6008995,5.3198541,2
51.6009239,5.6637942,1
51.6012417,5.3210082,1
51.6012551,6.0315598,2
51.6014944,5.3227399,2
51.6019102,4.7198833,1
51.6021032,5.501548,4
51.6025074,4.7381631,3
51.6026338,4.8269627,2
51.6029789,4.7056927,2
51.6034344,4.7995989,2
51.6043899,5.6061483,1
51.604394,5.225763,1
51.6047297,4.7131005,4
51.6051276,5.5508224,6
51.6053521,4.7324637,2
51.6057859,4.9342081,2
51.6057992,4.7304507,1
51.6061288,6.0521133,1
51.6063247,5.5430893,1
51.6063279,5.7369286,1
51.6064907,4.8159583,2
51.6066932,5.6566839,1
51.6067063,5.6775145,2
51.6076716,6.0542581,1
51.6077815,4.7830276,1
51.6078534,5.1337795,1
51.6082047,5.7375349,1
51.6082136,5.7375494,1
51.6083274,5.1453834,1
51.608328,5.7383876,1
51.6084654,5.2906242,1
51.6085443,5.1503627,1
51.608816,5.2906668,1
51.6090121,4.8187273,2
51.6094735,5.292239,2
51.6098731,5.2864202,2
51.6107105,5.5294616,1
51.6110349,5.7409207,1
51.6111014,5.2935349,4
51.6113082,5.2935633,1
51.6113204,5.2866047,1
51.6114395,4.8300301,2
51.611651,5.3821053,2
51.6119938,5.4648592,1
51.612016,5.4414565,1
51.6120521,5.44124,2
51.612188,5.5339852,1
51.6124135,5.4548693,1
51.6124816,5.1460976,2
51.6129746,4.7860627,1
51.6129965,5.2916108,1
51.6131187,5.5372366,1
51.6133986,4.4443768,2
51.6134288,4.5070967,1
51.6134354,4.724897,1
51.613519,5.4371559,2
51.6143876,4.7232082,1
51.6144904,4.8289242,2
51.6146291,5.2988552,2
51.61466,4.7816943,1
51.6158284,4.1606185,2
51.6166147,5.4484648,2
51.6167276,5.364836,1
51.6170122,5.5620843,3
51.6171431,5.4520752,1
51.6172253,5.551487,3
51.6172535,5.4260421,2
51.6172731,5.3531258,1
51.6173705,5.425609,2
51.6177007,5.4321358,1
51.6182412,5.4491745,2
51.6189171,4.7342317,1
51.6196325,5.546283,2
51.6200566,5.430001,2
51.6203986,5.4490187,1
51.6204796,5.4284564,2
51.6206682,4.7307119,1
51.6206967,5.4461166,2
51.6209052,4.9413205,1
51.6211243,5.3732236,1
51.6212566,5.3590289,4
51.6213152,4.8584576,1
51.6214694,4.9455171,2
51.6219594,4.7333503,1
51.6221574,5.5595771,1
51.6222537,4.9582028,1
51.6229578,5.8790538,1
51.6229794,4.9431052,2
51.6232206,5.5638412,1
51.6233935,4.9432889,1
51.6235638,4.933785,2
51.6236989,4.9385204,1
51.6238474,4.9614081,1
51.6240143,4.8570397,1
51.6242083,4.7433836,1
51.6242462,5.5374901,2
51.6248384,4.7484725,2
51.6250295,4.9201953,1
51.6250503,4.9512155,1
51.6250638,4.8467305,2
51.6251512,4.8520585,2
51.625603,5.1203219,1
51.6256687,4.9459527,2
51.6258648,4.9575765,2
51.6260477,5.4142075,3
51.6261899,5.4202587,1
51.6263993,4.9490073,1
51.6268343,5.2227514,3
51.6269552,4.939138,1
51.627153,4.955889,2
51.6273451,5.4331274,1
51.6282363,4.9196712,2
51.6282806,4.8622758,1
51.6286149,4.8606543,1
51.62867,5.2242034,2
51.6288159,4.9534612,1
51.6294115,5.5593303,5
51.6295848,4.9380865,2
51.6297624,4.9282491,1
51.6299194,5.4227745,1
51.6302061,5.4258655,1
51.6302692,5.0703068,1
51.6303144,5.2238076,1
51.6303795,5.0646299,1
51.6305123,5.0737859,1
51.6308319,5.2342626,2
51.6317115,5.5600323,2
51.6317839,4.9257154,3
51.632043,4.9322125,1
51.6323952,4.867818,1
51.6329076,5.6216112,1
51.6329592,5.5550828,1
51.63296,5.2326665,1
51.6332862,5.2278412,1
51.6335064,4.9482164,1
51.6336865,5.6716354,1
51.6338195,5.2369391,1
51.6343361,5.3359387,2
51.6348816,5.56198,2
51.6354359,5.5810058,2
51.6356153,4.4732968,2
51.6362453,5.2861594,2
51.6363095,4.8627173,1
51.6363478,4.8532841,2
51.6363785,4.528984,2
51.6370746,5.2787039,1
51.6373139,5.2751786,2
51.6374172,5.2798876,4
51.6374774,4.8390419,7
51.6380658,4.8655139,1
51.6380994,4.5892496,4
51.6381081,5.2785858,5
51.6382298,4.5885973,2
51.6385711,4.4627924,3
51.6386072,5.2838284,1
51.6386608,5.3388954,2
51.6386636,4.8645247,2
51.6386906,5.9483775,1
51.6387481,4.4658659,1
51.6389084,4.9410422,1
51.6389143,4.8683355,2
51.6390522,5.1691708,1
51.6391905,5.9490915,2
51.6399181,5.7088301,3
51.6400695,5.3585405,1
51.6400916,5.3428375,1
51.6406076,5.930733,2
51.6410396,4.855208,4
51.6411479,4.8454985,1
51.6412431,4.6048694,2
51.6412955,4.474338,1
51.6413604,4.8625577,1
51.641773,5.4295882,1
51.6421697,4.8666368,4
51.6422512,4.8334799,2
51.6422713,4.8632262,1
51.6423298,4.8662594,3
51.6424026,4.8624445,2
51.6425224,5.2795288,1
51.6426558,5.9500014,3
51.642706,5.6507727,1
51.6427803,4.8564878,4
51.6429647,5.3625694,2
51.6430171,4.601328,1
51.6430437,5.3548691,2
51.6432655,5.2764064,1
51.643363,5.9468606,2
51.6434151,4.8287268,1
51.6434171,4.8310239,2
51.643424,4.5831456,1
51.64384,5.7360625,1
51.6438403,4.7583614,2
51.643962,5.9303832,2
51.6440297,5.2866044,1
51.6442178,4.8583203,1
51.6442926,5.9479412,1
51.6443026,4.5960032,1
51.644534,5.6195476,1
51.6446153,4.8296945,3
51.6446786,5.7228637,2
51.645003,3.9011256,1
51.645113,5.2816031,1
51.6452611,5.6537061,1
51.6452789,5.9503229,1
51.6454805,4.5933964,1
51.6454876,5.628019,2
51.6455699,4.8244525,2
51.6460638,5.289764,2
51.646085,4.8597867,2
51.6461686,5.4879626,1
51.6462449,5.6134015,2
51.6462543,5.6557057,1
51.6463325,5.6489445,2
51.6463942,4.8506806,2
51.646525,5.941626,3
51.6466682,5.954877,3
51.6468611,4.8370067,1
51.6468836,5.3349132,2
51.6469487,4.8308216,2
51.6470877,3.9195682,5
51.6472225,3.9238701,1
51.6476962,5.2855704,1
51.647721,5.2937627,1
51.6480552,5.9373534,1
51.6481025,4.8566855,1
51.6481518,3.9241435,1
51.6481667,3.9038975,1
51.6485639,5.4710339,1
51.6486268,4.0338382,3
51.6488076,3.9205096,1
51.6489446,5.0172203,1
51.6489792,5.4805276,1
51.6491067,5.4892551,1
51.6491339,4.0003694,2
51.6493911,4.592143,3
51.6494824,5.2933401,1
51.6495055,4.0359795,3
51.6495346,5.6134324,2
51.6497586,5.4721054,4
51.6499835,5.9363653,1
51.650061,5.2864899,2
51.6500729,5.6139408,2
51.6500935,5.6172353,1
51.6502253,5.0185826,1
51.650269,4.8372688,2
51.6503182,4.838164,1
51.6504203,5.0177285,1
51.6507979,5.6576834,2
51.6508745,5.6131356,2
51.6509444,5.9384579,1
51.6510464,4.8617086,2
51.6511155,5.4726281,2
51.6513241,5.4700564,1
51.6514228,5.2920067,1
51.6514528,5.4783364,1
51.6514541,5.0293378,2
51.6516193,3.928974,1
51.6520249,5.9531379,1
51.652142,5.8300523,2
51.6522879,5.2947359,1
51.6523454,5.4960973,1
51.6525156,5.9445461,1
51.6525327,4.8388597,2
51.6525771,5.0175664,2
51.6525946,5.0174362,2
51.6529159,5.4809115,1
51.6532045,5.2739545,2
51.6532653,3.9197003,1
51.6533862,5.4771554,1
51.6533973,5.0269525,1
51.6534222,5.0204929,1
51.6535004,5.0312724,2
51.6538515,5.2942125,2
51.6538945,3.900458,1
51.654128,5.2715967,2
51.6543849,5.7755945,1
51.6545987,5.4783716,2
51.6546985,5.0176069,5
51.6547845,5.6177216,1
51.6547889,5.0505543,2
51.654848,4.8118659,2
51.6548891,5.64515,7
51.6549968,5.020986,1
51.6551167,5.4825924,1
51.6551864,5.0300019,3
51.6552035,5.6194868,2
51.6552188,5.0172703,1
51.6552801,5.9339584,3
51.6554057,5.6172479,1
51.655578,4.878275,1
51.6559765,5.2989626,1
51.6560333,5.6134504,2
51.6560854,5.9328265,2
51.6563324,5.2942941,1
51.6564114,3.9348034,2
51.6566603,5.6323705,2
51.656666,5.6208094,4
51.6567681,4.8770333,1
51.6568222,5.6280215,2
51.6568329,5.280333,2
51.6568668,4.9408076,1
51.656909,5.2423831,4
51.6570048,5.6130506,1
51.6571555,5.3541509,1
51.6571728,5.7724391,3
51.6572616,4.8686456,2
51.6572744,3.9348046,2
51.6574368,4.0959265,1
51.6575799,4.861416,1
51.6576983,3.9370891,1
51.6577017,5.2982511,2
51.6579576,3.9246939,3
51.6579917,3.9245483,2
51.658073,5.0517005,2
51.6581006,5.6356445,4
51.6582441,5.6227541,1
51.6582497,3.9358863,2
51.6583054,4.9362266,2
51.6583125,4.9427733,1
51.6586788,5.6342747,4
51.6588374,5.0395116,3
51.6593567,5.8929335,2
51.6595459,5.2787657,3
51.6595556,5.6140895,1
51.6596672,4.8598453,1
51.6597949,4.8602485,2
51.6599021,5.889442,2
51.6601054,5.2133955,2
51.6601164,5.0465113,5
51.660137,5.6375056,1
51.6608439,5.043254,1
51.6609834,5.6101221,1
51.6610729,5.6370049,2
51.661099,4.8584267,1
51.6611356,5.2985479,3
51.6612679,5.2573424,2
51.6613392,5.2277136,4
51.6613423,4.8072884,4
51.6613666,4.8270457,2
51.6614764,5.0600581,1
51.6615036,5.4273955,2
51.6617435,5.3738182,1
51.6622258,5.2319309,6
51.6622286,5.6076278,2
51.6622442,5.6135537,3
51.6623268,5.6218359,1
51.6623917,5.2847281,3
51.6624472,4.0954078,5
51.6627039,4.749355,1
51.6627637,4.5330225,3
51.6628223,5.3747863,1
51.6628427,5.2865338,1
51.6628584,4.0911318,1
51.6628804,4.8729318,2
51.6629316,4.0953072,1
51.6629968,5.6282712,1
51.6632265,5.3730084,2
51.6633616,4.8740104,4
51.6635185,5.6146152,1
51.6635981,4.8746437,2
51.6637652,5.3682529,4
51.6637921,5.293296,1
51.6642567,4.0964547,1
51.6643771,5.373008,1
51.6644225,5.6024062,3
51.6644362,5.6232344,2
51.6645207,5.6302884,1
51.6647249,4.0948946,1
51.6647436,5.603723,2
51.6648573,4.8707413,2
51.665701,5.6060981,2
51.666073,5.2906172,1
51.6661284,5.6129372,1
51.6662381,5.6211623,1
51.6663914,5.2952998,3
51.6663956,4.8589286,1
51.6664294,5.6198913,1
51.6665618,5.2840538,2
51.6667793,5.6333794,4
51.6669299,5.2943013,2
51.6672539,5.3775604,2
51.6675476,5.6398016,4
51.6676757,5.6123233,1
51.6680546,5.6162425,2
51.6682672,5.2918701,1
51.6684175,5.473904,4
51.6686312,5.6155372,2
51.6689466,5.0768592,2
51.6690178,5.9848205,1
51.669184,4.6833161,1
51.6695195,5.6069551,2
51.6698485,5.6181598,1
51.6700816,5.0363028,2
51.6701372,5.4105044,1
51.6703393,4.7875128,2
51.6706316,5.613003,2
51.670758,5.6391256,1
51.6710148,5.6192933,1
51.6711551,5.616504,1
51.6714403,5.9381147,1
51.6717187,4.7900967,2
51.67176,5.9793921,1
51.6718662,5.0597084,1
51.6719209,4.7980741,1
51.672239,5.0485597,2
51.6724742,5.0221313,1
51.6724944,4.0669277,2
51.6727395,4.2588503,3
51.67275,5.9367573,1
51.6727737,5.023083,1
51.6733367,5.6178451,1
51.6734545,5.4079185,1
51.6737055,5.5107936,1
51.6738855,5.4100726,4
51.6738932,5.0188815,4
51.67411,4.8008215,2
51.6744537,5.0466926,2
51.6748876,5.063402,1
51.6750287,5.022689,1
51.6750649,4.9590325,1
51.6751025,4.610024,2
51.6751194,5.0725952,5
51.6754579,4.7830499,2
51.6755132,5.4057507,1
51.6756133,5.3951968,1
51.6756476,5.0026024,1
51.6756569,5.0462354,2
51.6758822,5.9377929,3
51.6759266,5.4059822,2
51.6759267,5.5098455,3
51.6760834,4.7893452,3
51.6761075,5.3964691,1
51.6761096,4.7821881,3
51.6761152,5.0620053,2
51.6765837,5.3987969,3
51.6767961,4.8005264,1
51.6771683,5.3942574,1
51.6773722,5.0396151,1
51.6774223,5.0835097,2
51.6775239,4.8040593,1
51.6776855,5.142136,1
51.6776987,5.3935923,1
51.6777073,5.5089973,4
51.6778538,4.9824576,1
51.6779952,5.3949225,1
51.678158,5.8048167,3
51.6785178,3.9399359,2
51.6786334,5.394778,1
51.6786915,5.5046478,3
51.6787829,4.7899023,1
51.6788032,5.3199119,2
51.6789408,4.8033904,3
51.6790278,5.3690997,1
51.6795408,5.4002725,1
51.6797603,4.7965262,1
51.6797818,5.2922074,3
51.6798541,5.0717672,2
51.6800325,5.0614132,1
51.6800451,5.1196106,2
51.6802245,5.3218618,3
51.680625,5.3150943,2
51.6807806,5.0753466,1
51.6813569,4.7887839,1
51.6814746,5.0469724,1
51.6818025,5.0811089,1
51.6818402,5.1431256,1
51.6823042,5.31246,1
51.6823128,5.083795,1
51.6824363,5.1277228,10
51.6824441,5.4002155,4
51.6831318,5.1375371,1
51.6832849,4.9504811,2
51.6833712,5.323202,1
51.6833793,5.3950247,2
51.6834817,5.1414973,1
51.6834862,5.0892096,1
51.6836457,4.795203,1
51.6838357,4.934555,1
51.683846,5.1394853,5
51.6840944,5.528261,2
51.6843113,4.3505505,1
51.6845152,5.1414049,2
51.6847344,5.7797884,2
51.684896,5.0489711,1
51.6850634,4.8957158,4
51.6850792,5.2962163,1
51.6855543,5.2946247,1
51.6855773,5.7830494,2
51.6857885,5.3883876,1
51.6860543,5.3020276,2
51.6860658,5.7848035,2
51.6861708,5.3015357,2
51.6864038,5.3006242,2
51.6865887,5.0468472,1
51.686802,5.2818675,1
51.6869358,5.3333776,1
51.6869963,5.76714,2
51.6870028,5.0596856,2
51.687082,5.8856513,1
51.6871276,5.307275,2
51.6871372,3.9010434,1
51.6873198,5.2780485,1
51.687321,5.6896878,4
51.6873421,3.9001833,2
